timestamp,user_id,auth_method,status
2023-04-07 05:48:52.067176,70,face_recognition,failure
2023-01-08 12:13:06.870133,45,face_recognition,failure
2023-09-01 10:14:58.830194,12,face_recognition,failure
2023-09-14 09:56:55.228033,96,fingerprint,success
2023-02-20 13:58:30.776745,95,password,success
2023-10-31 02:01:56.451042,95,password,failure
2023-10-31 13:03:02.113144,83,face_recognition,success
2023-02-09 06:44:43.054056,83,fingerprint,failure
2023-04-09 23:20:58.035267,14,password,success
2023-10-29 09:08:50.903144,12,password,success
2023-02-11 00:52:11.721124,58,fingerprint,failure
2023-12-28 10:44:32.324256,23,fingerprint,failure
2023-03-07 02:26:26.365483,13,fingerprint,failure
2023-01-31 08:03:58.201107,78,password,success
2023-10-27 22:36:05.898066,48,password,failure
2023-11-18 07:31:45.589695,93,fingerprint,success
2023-12-22 07:16:01.224707,4,face_recognition,success
2023-09-05 15:21:11.497924,60,fingerprint,success
2023-02-08 10:35:56.877939,81,face_recognition,success
2023-04-11 13:59:56.046525,99,face_recognition,failure
2023-02-01 16:28:25.995435,60,fingerprint,failure
2023-12-08 16:48:30.009334,25,password,failure
2023-09-13 07:30:29.438254,57,face_recognition,failure
2023-09-14 15:01:40.719400,64,fingerprint,success
2023-09-23 17:35:24.591321,59,fingerprint,success
2023-02-18 13:14:41.981997,37,fingerprint,success
2023-07-10 00:18:50.991806,1,password,failure
2023-10-11 10:51:31.408559,89,fingerprint,success
2023-10-15 06:22:00.319856,82,face_recognition,success
2023-08-11 05:46:26.697513,59,fingerprint,success
2023-04-20 14:18:47.331361,70,fingerprint,success
2023-01-28 16:12:10.826092,69,password,success
2023-06-24 22:27:42.562306,89,password,success
2023-02-03 16:22:22.056964,39,fingerprint,failure
2023-04-02 21:08:06.554212,19,face_recognition,failure
2023-07-08 05:06:21.370454,33,password,success
2023-07-08 20:13:43.160810,52,face_recognition,failure
2023-10-11 21:42:47.943452,12,face_recognition,failure
2023-11-26 09:08:15.159947,15,face_recognition,success
2023-06-30 23:42:26.399496,43,fingerprint,success
2023-01-05 05:29:28.427348,45,fingerprint,failure
2023-09-28 15:42:10.448291,88,face_recognition,failure
2023-07-01 10:38:49.513657,36,face_recognition,success
2023-09-17 17:04:26.513319,91,password,failure
2023-10-28 05:07:24.847728,8,password,success
2023-11-23 02:03:36.853525,59,password,failure
2023-05-13 09:13:16.425235,44,fingerprint,failure
2023-09-24 02:29:02.287382,47,password,success
2023-01-30 11:06:47.116454,87,face_recognition,success
2023-10-27 20:44:17.916782,98,fingerprint,success
2023-12-23 05:23:31.659760,14,face_recognition,failure
2023-03-26 07:23:02.534345,60,password,success
2023-04-13 03:54:38.834108,1,fingerprint,failure
2023-02-26 00:20:26.129501,52,face_recognition,success
2023-04-04 09:11:51.082780,84,password,failure
2023-01-02 20:24:18.804435,50,password,failure
2023-02-20 22:14:02.489569,18,face_recognition,success
2023-11-02 12:38:57.114905,65,fingerprint,success
2023-08-18 16:02:44.415949,37,fingerprint,success
2023-08-12 03:24:47.809685,43,password,success
2023-11-18 21:15:33.107164,9,password,success
2023-05-04 22:17:55.420789,59,face_recognition,success
2023-07-11 19:57:45.710831,78,face_recognition,failure
2023-11-08 09:50:52.471794,49,fingerprint,success
2023-09-17 09:58:30.470761,50,face_recognition,success
2023-07-29 21:42:52.420379,14,fingerprint,success
2023-12-07 15:32:47.446787,3,password,failure
2023-08-17 23:01:59.529212,23,face_recognition,failure
2023-06-29 20:03:36.209419,46,face_recognition,success
2023-04-25 22:14:28.450057,66,fingerprint,failure
2023-03-23 20:14:27.568169,66,face_recognition,failure
2023-01-18 22:14:55.207515,34,face_recognition,success
2023-12-29 05:09:42.502052,75,fingerprint,failure
2023-03-24 04:09:48.823108,51,face_recognition,success
2023-01-07 00:37:38.378757,43,face_recognition,success
2023-02-04 10:34:15.935908,80,fingerprint,failure
2023-03-17 18:18:55.257032,95,fingerprint,failure
2023-10-06 14:37:38.954367,10,fingerprint,success
2023-02-17 20:00:41.711230,20,password,failure
2023-12-09 17:56:16.373494,86,password,failure
2023-03-11 17:53:25.482090,54,face_recognition,success
2023-06-28 07:41:46.004121,73,password,failure
2023-01-19 21:17:58.323271,65,fingerprint,success
2023-09-11 06:30:34.567876,30,face_recognition,failure
2023-04-27 08:10:26.555918,62,fingerprint,success
2023-07-20 04:21:08.831336,95,face_recognition,success
2023-05-16 04:31:34.227440,7,face_recognition,failure
2023-01-27 19:40:24.701039,33,fingerprint,success
2023-12-25 05:39:42.465818,63,password,success
2023-09-28 08:26:40.187644,88,face_recognition,failure
2023-05-03 13:20:47.042760,80,face_recognition,success
2023-08-18 23:58:03.829863,66,face_recognition,success
2023-08-26 07:50:59.817543,59,password,success
2023-02-02 19:49:26.781953,44,fingerprint,success
2023-03-23 08:01:48.291081,19,password,success
2023-12-22 12:05:47.703788,8,password,failure
2023-04-13 14:15:45.159976,50,face_recognition,success
2023-09-28 09:17:15.004069,95,fingerprint,failure
2023-09-21 04:11:12.914174,74,password,failure
2023-08-18 00:05:43.003988,74,face_recognition,success
2023-01-23 05:35:52.592587,74,face_recognition,success
2023-11-30 14:46:57.998323,10,password,failure
2023-10-22 23:46:30.422161,88,face_recognition,failure
2023-01-18 15:37:10.268148,9,password,success
2023-07-06 23:31:38.558651,83,fingerprint,success
2023-02-01 04:01:29.296891,4,password,failure
2023-04-23 17:34:46.607074,93,password,failure
2023-07-03 11:28:08.673327,22,face_recognition,failure
2023-11-12 06:01:43.350853,55,password,failure
2023-11-07 22:40:18.093304,87,password,failure
2023-06-21 09:17:35.271841,11,fingerprint,failure
2023-05-06 16:20:44.986710,25,face_recognition,failure
2023-01-06 03:14:31.857619,89,fingerprint,success
2023-06-01 03:55:41.230857,77,face_recognition,success
2023-06-16 18:00:19.638966,92,face_recognition,failure
2023-09-29 16:52:42.978355,6,face_recognition,failure
2023-04-15 02:35:17.003789,69,fingerprint,success
2023-05-01 02:43:08.460428,18,password,failure
2023-02-08 09:45:46.704376,9,fingerprint,failure
2023-03-03 23:42:55.329437,50,password,failure
2023-11-13 18:01:32.367409,56,fingerprint,success
2023-09-23 13:43:03.357915,2,fingerprint,failure
2023-01-21 10:08:58.471237,80,password,success
2023-04-10 13:05:09.827099,32,password,failure
2023-11-11 17:44:16.185848,52,fingerprint,failure
2023-12-06 07:05:24.600104,11,fingerprint,failure
2023-05-11 12:18:02.218572,43,password,failure
2023-01-23 02:32:57.507900,87,fingerprint,failure
2023-10-05 21:39:20.674928,54,face_recognition,failure
2023-02-01 06:58:31.342234,46,password,success
2023-04-01 19:00:50.153962,97,fingerprint,failure
2023-09-19 04:09:43.961864,71,face_recognition,success
2023-10-25 02:57:12.581680,7,face_recognition,failure
2023-06-02 22:32:37.979795,43,face_recognition,success
2023-10-20 19:44:44.255763,44,password,failure
2023-03-20 13:36:57.105369,42,fingerprint,failure
2023-09-09 07:14:54.800707,6,face_recognition,success
2023-01-23 20:15:06.988663,31,face_recognition,success
2023-10-05 12:52:41.847826,42,fingerprint,success
2023-03-12 08:20:27.700791,92,fingerprint,failure
2023-11-22 14:59:10.349347,98,fingerprint,success
2023-04-16 14:58:41.683868,29,face_recognition,success
2023-08-12 05:01:09.784841,57,fingerprint,failure
2023-03-24 20:29:39.732677,35,fingerprint,failure
2023-03-27 07:23:49.492795,93,fingerprint,success
2023-03-25 14:06:28.785887,67,password,failure
2023-01-12 19:58:33.823582,78,face_recognition,success
2023-05-15 23:49:58.916556,43,face_recognition,success
2023-06-13 07:08:16.509640,64,fingerprint,failure
2023-07-29 12:11:01.264660,92,fingerprint,success
2023-06-11 12:35:12.286549,12,fingerprint,success
2023-11-06 15:49:20.582647,18,face_recognition,failure
2023-06-22 06:36:53.903791,31,fingerprint,failure
2023-04-26 11:45:00.105597,13,password,success
2023-10-26 01:45:20.898281,64,fingerprint,success
2023-08-18 18:16:43.083530,26,fingerprint,failure
2023-07-16 04:25:40.872770,63,password,success
2023-03-15 20:14:57.673515,60,fingerprint,success
2023-07-16 09:56:54.018591,53,password,failure
2023-09-03 01:45:59.399249,86,fingerprint,success
2023-03-27 10:32:03.797044,23,fingerprint,failure
2023-05-01 13:50:20.996296,10,password,failure
2023-11-19 09:43:39.630707,14,face_recognition,success
2023-11-28 14:51:15.161981,72,face_recognition,success
2023-07-22 08:34:35.576554,26,password,success
2023-11-02 10:51:59.855557,34,fingerprint,success
2023-08-31 14:36:33.962895,16,face_recognition,success
2023-07-28 17:11:03.471772,58,password,failure
2023-11-21 09:05:54.343428,51,fingerprint,success
2023-11-21 13:00:55.797749,26,password,failure
2023-06-11 07:05:13.031933,71,password,success
2023-01-26 06:02:53.546373,11,fingerprint,success
2023-07-02 01:02:13.656809,46,fingerprint,success
2023-08-21 02:11:27.798485,39,fingerprint,failure
2023-07-07 01:59:48.020411,82,face_recognition,success
2023-10-29 07:40:20.980200,43,password,success
2023-04-03 10:40:01.756168,80,password,success
2023-04-11 20:10:47.322907,18,face_recognition,failure
2023-04-18 13:14:48.356554,69,fingerprint,success
2023-04-09 17:43:25.857042,66,password,success
2023-01-16 17:17:04.935106,73,password,failure
2023-09-24 13:04:39.843475,9,password,success
2023-04-15 10:10:55.876118,1,password,failure
2023-02-18 10:39:44.700151,1,face_recognition,success
2023-11-30 17:03:12.243468,80,face_recognition,failure
2023-07-20 07:30:19.299764,63,fingerprint,failure
2023-05-09 07:05:39.838133,61,fingerprint,success
2023-02-02 20:26:45.970984,88,password,failure
2023-02-01 09:44:10.113469,50,password,success
2023-06-17 09:30:54.285102,76,password,success
2023-08-25 19:19:34.912304,38,face_recognition,failure
2023-09-12 18:49:38.015746,14,fingerprint,failure
2023-12-12 18:05:48.285933,89,password,success
2023-04-13 16:35:32.118201,57,password,failure
2023-11-21 16:08:23.341987,3,password,failure
2023-09-29 05:10:06.400818,1,fingerprint,failure
2023-10-11 17:51:49.466395,63,password,success
2023-12-20 07:26:08.837740,76,password,success
2023-05-10 19:53:41.901572,97,fingerprint,success
2023-02-08 14:50:17.865076,77,fingerprint,failure
2023-11-01 01:25:34.310614,34,fingerprint,success
2023-01-10 05:52:09.654004,17,face_recognition,failure
2023-09-27 19:15:14.745477,78,fingerprint,success
2023-09-19 22:47:48.243545,41,face_recognition,failure
2023-12-19 17:04:22.864750,52,face_recognition,failure
2023-12-28 04:06:11.048909,19,fingerprint,success
2023-11-19 21:17:32.778794,16,fingerprint,failure
2023-05-23 00:19:34.279419,94,fingerprint,failure
2023-05-25 14:36:20.349307,70,face_recognition,failure
2023-10-10 17:49:32.650062,37,face_recognition,success
2023-09-09 21:27:38.575296,37,face_recognition,success
2023-04-27 07:15:11.159952,33,face_recognition,failure
2023-12-03 06:06:47.729977,62,password,success
2023-06-03 00:33:15.226552,78,password,failure
2023-01-13 14:33:13.300341,80,password,failure
2023-12-07 18:17:02.307695,1,fingerprint,success
2023-06-15 16:19:42.730169,69,password,failure
2023-06-23 03:39:55.260184,52,fingerprint,failure
2023-01-04 20:58:02.337736,3,face_recognition,success
2023-06-23 23:16:12.279884,52,face_recognition,failure
2023-01-19 12:57:41.379649,34,fingerprint,failure
2023-02-05 17:28:43.277427,9,fingerprint,failure
2023-02-12 14:17:32.400057,45,fingerprint,failure
2023-08-25 04:26:54.242668,71,fingerprint,failure
2023-05-17 07:30:56.021293,78,face_recognition,success
2023-01-18 00:19:35.034507,32,fingerprint,success
2023-07-08 05:57:13.714288,28,fingerprint,failure
2023-10-26 22:33:56.527028,40,fingerprint,failure
2023-03-29 21:05:12.108816,96,face_recognition,success
2023-11-07 23:31:17.294301,15,face_recognition,failure
2023-10-22 15:38:30.790775,3,face_recognition,failure
2023-08-21 18:15:10.806368,72,password,success
2023-05-19 23:15:48.423227,23,password,success
2023-05-06 18:08:10.589968,74,fingerprint,failure
2023-02-05 01:39:09.972638,21,fingerprint,failure
2023-01-19 06:06:47.384895,99,face_recognition,failure
2023-11-07 10:41:38.741095,55,fingerprint,success
2023-07-31 18:50:16.240497,8,fingerprint,success
2023-04-01 01:23:41.635782,27,face_recognition,success
2023-07-11 01:08:54.049490,51,password,failure
2023-01-21 12:26:54.286005,41,face_recognition,failure
2023-07-08 16:44:50.395633,43,password,failure
2023-04-25 23:32:44.669448,52,password,failure
2023-02-26 19:30:08.329206,67,password,failure
2023-09-01 13:29:57.426679,23,password,failure
2023-09-27 17:46:15.626957,16,password,success
2023-11-06 06:13:24.216027,21,password,success
2023-03-20 09:03:06.619084,56,face_recognition,success
2023-04-15 17:09:55.331107,27,password,failure
2023-03-21 08:56:06.342219,20,fingerprint,success
2023-03-24 04:00:24.049395,81,face_recognition,success
2023-07-27 10:57:46.845282,72,face_recognition,failure
2023-11-26 11:28:17.616248,40,fingerprint,success
2023-11-09 01:23:47.741572,11,fingerprint,success
2023-04-13 02:07:33.216582,57,face_recognition,success
2023-05-10 17:04:11.258168,80,face_recognition,success
2023-07-28 12:07:34.975559,59,face_recognition,success
2023-12-20 16:40:52.293679,18,face_recognition,failure
2023-04-30 06:58:09.246430,69,face_recognition,failure
2023-05-28 10:44:20.756082,62,fingerprint,success
2023-02-23 06:36:17.583449,38,face_recognition,success
2023-03-10 05:42:33.734324,48,face_recognition,success
2023-02-20 01:21:22.470881,89,fingerprint,failure
2023-01-25 08:46:48.837802,75,fingerprint,success
2023-10-13 05:04:32.698460,80,password,success
2023-01-25 12:53:12.868527,95,password,success
2023-08-06 13:59:33.116658,74,password,success
2023-05-10 13:24:20.762578,18,password,success
2023-02-23 22:24:56.538647,11,fingerprint,failure
2023-10-16 06:42:55.240992,96,face_recognition,success
2023-04-19 00:59:41.218351,27,face_recognition,failure
2023-10-15 01:34:45.972207,87,password,failure
2023-09-29 21:19:12.582129,84,password,success
2023-02-10 01:14:11.402569,53,fingerprint,failure
2023-11-30 19:55:00.439953,45,face_recognition,failure
2023-05-07 18:56:58.971989,16,face_recognition,success
2023-07-16 10:25:00.267531,33,fingerprint,failure
2023-03-03 00:26:18.858288,1,face_recognition,failure
2023-07-22 22:24:56.649582,68,fingerprint,failure
2023-09-02 11:38:32.631634,91,fingerprint,success
2023-09-12 15:35:44.846874,91,password,success
2023-07-29 20:32:51.074175,70,fingerprint,failure
2023-12-03 21:11:07.275763,42,face_recognition,success
2023-08-19 10:18:16.344761,54,face_recognition,success
2023-07-03 02:54:03.526690,16,face_recognition,failure
2023-04-26 22:20:23.419199,46,face_recognition,failure
2023-01-10 21:15:22.346264,38,fingerprint,success
2023-07-18 02:14:57.118015,58,fingerprint,success
2023-10-14 15:08:58.471063,38,face_recognition,success
2023-06-01 12:52:04.434837,64,fingerprint,success
2023-02-15 06:11:08.384539,42,password,success
2023-10-31 20:43:43.164282,9,password,failure
2023-02-01 21:57:01.874357,51,fingerprint,success
2023-02-28 08:42:04.267957,97,password,failure
2023-04-01 09:03:32.000733,67,fingerprint,success
2023-11-12 10:32:11.748231,23,password,success
2023-12-17 22:51:42.369732,17,fingerprint,failure
2023-12-27 09:04:22.830418,67,password,success
2023-05-06 15:49:58.574817,88,face_recognition,success
2023-02-16 05:23:57.516024,46,face_recognition,failure
2023-08-26 13:44:13.886103,93,face_recognition,failure
2023-08-16 09:11:20.503309,67,face_recognition,success
2023-02-25 02:57:37.270900,73,password,success
2023-06-10 11:15:26.691767,19,face_recognition,success
2023-03-09 03:23:06.660435,98,password,success
2023-04-05 12:31:25.287735,58,password,success
2023-02-03 21:39:47.560905,45,fingerprint,success
2023-10-10 02:39:55.905743,20,password,failure
2023-06-12 22:29:24.115428,16,password,success
2023-02-02 20:22:18.321189,52,fingerprint,failure
2023-06-09 21:16:16.179633,50,face_recognition,failure
2023-06-23 14:43:20.694887,68,password,success
2023-07-15 18:24:40.003846,2,face_recognition,success
2023-09-26 23:54:23.366127,55,password,success
2023-08-24 17:38:13.955513,7,fingerprint,success
2023-09-30 12:20:09.497656,51,face_recognition,failure
2023-10-26 01:25:19.445071,55,face_recognition,success
2023-03-14 06:38:50.899506,5,face_recognition,failure
2023-05-16 21:18:15.589447,13,face_recognition,failure
2023-09-06 12:08:39.699482,53,face_recognition,success
2023-07-14 01:07:35.967895,1,fingerprint,success
2023-11-04 07:58:35.716470,86,password,failure
2023-05-04 12:42:53.567271,93,fingerprint,success
2023-02-12 01:24:06.871044,14,password,failure
2023-10-19 19:34:44.272487,84,face_recognition,success
2023-08-02 09:30:47.095317,9,fingerprint,success
2023-08-01 22:46:18.194223,22,password,failure
2023-04-04 04:13:56.386033,2,fingerprint,success
2023-01-13 06:10:17.746841,38,fingerprint,failure
2023-11-11 23:48:07.211752,48,password,success
2023-07-21 05:33:05.690144,44,face_recognition,failure
2023-04-24 04:02:09.938046,99,password,success
2023-09-08 09:54:53.102309,63,face_recognition,success
2023-10-29 04:52:38.028086,29,password,success
2023-05-04 07:38:30.099866,60,password,success
2023-05-26 21:23:44.396584,39,password,success
2023-08-10 05:58:58.214483,35,face_recognition,failure
2023-03-06 03:58:05.522620,92,face_recognition,failure
2023-01-25 15:03:58.850395,22,password,failure
2023-11-15 19:06:17.088097,84,fingerprint,success
2023-05-18 22:16:08.196794,48,fingerprint,success
2023-03-11 15:34:56.863133,24,password,failure
2023-12-06 00:16:10.857901,63,password,failure
2023-11-20 06:53:34.458748,88,face_recognition,failure
2023-06-16 19:55:23.665687,16,password,failure
2023-04-12 04:27:14.293106,50,face_recognition,failure
2023-08-26 14:49:37.201602,2,password,success
2023-10-24 03:34:13.940601,74,fingerprint,failure
2023-04-17 01:47:18.919255,50,fingerprint,success
2023-08-01 21:57:07.608592,72,password,failure
2023-03-12 12:10:10.216097,4,password,success
2023-05-28 08:55:50.037865,50,face_recognition,success
2023-12-27 07:55:58.120482,22,face_recognition,success
2023-10-01 15:33:21.634339,21,face_recognition,failure
2023-07-26 11:57:27.174595,32,face_recognition,failure
2023-05-30 09:04:12.351944,48,fingerprint,success
2023-06-17 14:25:03.733288,74,face_recognition,success
2023-09-21 14:27:07.033199,9,password,success
2023-06-21 23:08:14.853433,94,password,failure
2023-10-10 23:44:37.337228,38,face_recognition,failure
2023-10-09 22:34:44.881299,11,password,failure
2023-08-23 10:50:32.029182,45,fingerprint,success
2023-02-16 16:30:33.447182,47,fingerprint,success
2023-08-06 01:07:40.802870,68,fingerprint,failure
2023-02-16 20:01:55.356856,81,fingerprint,success
2023-01-24 22:25:57.080375,24,face_recognition,success
2023-12-13 13:26:07.703032,46,fingerprint,failure
2023-03-07 12:09:31.155411,39,fingerprint,success
2023-10-28 22:16:33.599052,73,fingerprint,success
2023-08-09 14:36:52.961004,98,password,failure
2023-06-02 03:53:30.865451,53,face_recognition,failure
2023-10-01 18:00:09.620322,11,face_recognition,success
2023-01-28 08:26:42.179286,31,password,success
2023-06-07 21:56:03.028981,59,fingerprint,success
2023-02-12 05:33:07.718364,35,fingerprint,success
2023-08-23 18:17:12.356673,85,face_recognition,failure
2023-07-13 05:57:45.316169,21,face_recognition,failure
2023-11-09 00:17:19.148990,3,password,failure
2023-04-18 02:56:54.672172,89,password,failure
2023-12-17 17:27:10.791542,27,fingerprint,success
2023-08-17 02:55:58.762758,61,password,failure
2023-04-19 12:51:40.842131,38,face_recognition,success
2023-12-01 04:28:27.505422,10,password,failure
2023-11-03 16:02:10.713557,63,face_recognition,success
2023-04-19 22:22:21.129265,61,face_recognition,failure
2023-12-19 05:51:20.798124,23,fingerprint,success
2023-07-15 02:53:03.955074,9,fingerprint,failure
2023-10-17 04:53:15.892056,45,face_recognition,failure
2023-04-20 13:35:41.535120,26,fingerprint,failure
2023-11-15 04:37:41.649323,92,password,success
2023-09-19 12:44:21.059934,29,fingerprint,success
2023-10-11 11:07:59.852933,65,face_recognition,success
2023-07-06 05:40:56.727913,84,password,failure
2023-09-23 18:11:19.557887,57,fingerprint,success
2023-05-24 10:10:47.846495,22,password,success
2023-10-27 17:16:41.786843,59,face_recognition,success
2023-01-18 04:05:23.131400,16,fingerprint,success
2023-12-08 17:40:23.336897,93,fingerprint,success
2023-07-24 09:10:54.028855,2,password,success
2023-04-24 15:12:53.434914,52,fingerprint,success
2023-02-11 03:59:22.663798,82,fingerprint,success
2023-06-18 21:54:00.635709,94,fingerprint,failure
2023-10-18 02:52:48.175221,27,face_recognition,failure
2023-08-16 10:12:57.987421,22,fingerprint,success
2023-08-22 06:58:42.194679,34,fingerprint,failure
2023-04-06 08:50:43.638356,53,face_recognition,success
2023-11-21 10:09:02.743629,13,fingerprint,success
2023-01-16 17:52:12.242106,72,face_recognition,failure
2023-08-01 13:47:31.452917,53,fingerprint,failure
2023-05-13 10:40:21.697480,18,password,failure
2023-10-27 14:15:59.687262,21,password,failure
2023-08-09 23:23:33.736594,31,face_recognition,success
2023-02-21 14:08:13.636053,58,face_recognition,failure
2023-03-27 15:39:44.150610,64,fingerprint,success
2023-02-18 10:05:19.315630,38,face_recognition,failure
2023-04-23 10:44:25.269770,18,face_recognition,success
2023-12-25 09:55:40.748143,11,password,failure
2023-10-10 23:37:46.415409,34,face_recognition,failure
2023-05-02 11:31:39.499012,83,fingerprint,failure
2023-07-01 16:31:30.720948,2,face_recognition,failure
2023-12-26 05:37:50.665396,69,fingerprint,failure
2023-06-29 02:35:03.759028,82,face_recognition,failure
2023-08-18 13:44:10.734655,13,password,failure
2023-11-23 08:50:31.021713,43,password,failure
2023-02-26 04:49:39.372675,29,fingerprint,failure
2023-07-19 15:12:00.022843,10,password,failure
2023-12-24 10:59:49.629806,38,face_recognition,success
2023-08-10 17:37:05.760938,32,fingerprint,failure
2023-03-12 21:33:01.122913,15,password,failure
2023-01-06 18:49:36.101214,50,password,failure
2023-03-27 01:03:50.451355,63,fingerprint,success
2023-08-04 02:49:26.779855,51,fingerprint,failure
2023-08-06 00:45:46.202357,10,password,failure
2023-07-22 22:50:11.100268,88,face_recognition,success
2023-11-27 15:31:44.093453,63,face_recognition,failure
2023-05-23 12:09:12.040764,50,password,success
2023-04-14 12:02:40.780804,61,password,failure
2023-12-01 03:36:36.694839,18,password,success
2023-01-11 20:29:08.547042,21,password,success
2023-06-29 00:17:44.164756,31,fingerprint,failure
2023-08-10 20:03:59.403489,14,face_recognition,failure
2023-06-26 20:20:52.211582,92,fingerprint,success
2023-07-27 01:29:54.093078,87,fingerprint,success
2023-02-15 19:28:26.837545,59,fingerprint,success
